unit,timestamp,sensor,genotype,g_alias,treatment,3D Leaf Area mm²,Canopy Light Penetration Depth mm,Convex Hull Area Coverage %,Convex Hull Area mm²,Convex Hull Aspect Ratio ,Convex Hull Circumference mm,Convex Hull Maximum Width mm,Digital Biomass mm³,GLI Average ,GLI [-0.2:0] %,GLI [-1:-0.2] %,GLI [0.15:0.3] %,GLI [0.3:0.6] %,GLI [0.6:1] %,GLI [0:0.15] %,Hue Average °,Hue [0:25] %,Hue [100:125] %,Hue [125:360] %,Hue [25:50] %,Hue [50:75] %,Hue [75:100] %,Lightness Average %,Lightness [0:0] %,Lightness [0:25] %,Lightness [100:100] %,Lightness [25:50] %,Lightness [50:75] %,Lightness [75:100] %,NA NA,NDVI Average ,NDVI [-1:0] %,NDVI [0.15:0.3] %,NDVI [0.3:0.45] %,NDVI [0.45:0.6] %,NDVI [0.6:1] %,NDVI [0:0.15] %,NPCI Average ,NPCI [-0.2:0] %,NPCI [-1:-0.2] %,NPCI [0.2:0.4] %,NPCI [0.4:0.6] %,NPCI [0.6:1] %,NPCI [0:0.2] %,PSRI Average ,PSRI [-0.2:0] %,PSRI [-0.4:-0.2] %,PSRI [-0.8:-0.4] %,PSRI [-4:-0.8] %,PSRI [0.2:4] %,PSRI [0:0.2] %,Plant Height Averaged mm,Plant Height Max mm,Projected Leaf Area mm²,Saturation Average %,Saturation [0:0] %,Saturation [0:25] %,Saturation [100:100] %,Saturation [25:50] %,Saturation [50:75] %,Saturation [75:100] %,Surface Angle Average °,Voxel Volume Total mm³
12:1:2,2022-11-28 11:14:56,A,potato,potato,n/a,25501.4,97.0854,91.3707,21974.1,91.5157,550.329,184.973,2998960,0.228455,9.03886,2.35538,43.2414,35.8266,0.121879,9.41583,99.0318,7.48562,41.6031,19.5459,6.34619,4.07018,20.949,5.94664,0,99.9887,0,0.0113375,0,0,0.200838,0.585624,0.549871,7.95896,7.66135,19.7188,61.4438,2.66716,0.150897,22.3208,1.54474,23.636,11.1987,1.72047,39.5794,0.0885179,23.5084,0.27777,0.0595221,0.0141719,15.4984,60.6417,117.6,132.599,20077.9,37.2865,0,14.2485,0.260764,71.3075,13.6702,0.513024,51.9001,35281
12:1:2,2022-11-28 11:17:14,A,potato,potato,n/a,24336.1,96.704,89.5494,21763.2,86.3253,547.794,181.083,2847360,0.226885,9.2611,2.34384,43.1706,35.4008,0.15528,9.66835,98.6938,7.75519,41.193,19.4568,6.64479,3.95816,20.992,6.0203,0,99.9824,0,0.0175788,0,0,0.185745,0.582839,0.577171,8.0218,7.98371,20.0135,60.6703,2.73351,0.151667,22.0819,1.49713,23.9658,11.2739,1.67585,39.5055,0.0893944,23.2275,0.269542,0.0498066,0.0263682,15.9586,60.4682,117.001,132.772,19488.8,37.2392,0,14.4937,0.272472,71.0594,13.6441,0.530294,53.172,34132
12:1:2,2022-11-29 10:47:46,A,potato,potato,n/a,25417.2,104.165,90.8549,22147.8,84.8442,550.006,183.737,3135510,0.217624,7.23628,4.46403,43.1987,35.5018,0.181973,9.41712,99.5318,6.6932,40.9866,22.4794,6.03924,4.80239,18.9991,5.89659,0,99.9517,0,0.0483367,0,0,1.14762,0.584434,0.634063,7.07137,8.81717,19.4711,61.3051,2.70117,0.153268,24.0375,1.6861,21.035,10.7279,3.78732,38.7262,0.0896181,25.2829,0.32414,0.09383,0.00853,15.8345,58.4561,123.361,143.799,20122.4,38.242,0,14.828,0.926926,67.1993,15.9255,1.12027,52.3056,35170
12:1:2,2022-11-29 10:50:20,A,potato,potato,n/a,25343.1,104.161,91.5843,22025.3,84.1474,549.327,183.911,3125170,0.217563,7.32197,4.42941,43.1026,35.4636,0.147175,9.53527,99.6772,6.88045,40.3742,22.9367,6.00306,4.82282,18.9828,5.91295,0,99.9519,0,0.048115,0,0,0.160457,0.584523,0.662289,7.10687,8.75976,19.413,61.3268,2.73124,0.151766,24.417,1.8312,20.7234,10.9249,3.74165,38.3618,0.0889878,25.7585,0.404732,0.0509453,0.00849089,15.8836,57.8937,123.314,143.799,20171.7,38.1103,0,14.5675,0.815125,68.1535,15.2808,1.18306,52.7074,35332
12:1:2,2022-11-30 10:30:40,A,potato,potato,n/a,25692.3,116.726,92.8841,21904.7,84.7576,548.193,182.88,3500110,0.218181,6.83607,4.24733,44.5073,34.6062,0.246547,9.5565,101.251,6.14406,41.8205,23.5228,5.85829,3.84109,18.8132,5.80353,0,99.9916,0,0.00840501,0,0,0.20185,0.58805,0.843303,6.5363,8.08842,19.1018,62.5697,2.8605,0.139401,25.0357,1.98638,19.4324,9.44163,3.47407,40.6298,0.0838594,26.5963,0.333399,0.0560334,0.00840501,14.4118,58.5941,136.232,148.997,20345.9,37.4861,0,16.2161,1.05063,67.1924,14.3866,1.15429,52.3265,35693
12:1:2,2022-11-30 10:33:10,A,potato,potato,n/a,26045.5,117.128,93.2812,22117.4,84.8309,548.605,183.268,3558900,0.21784,6.951,4.36439,44.381,34.5397,0.256729,9.50725,101.478,6.09524,41.5514,24.2346,5.71429,3.80676,18.5977,5.78845,0,99.989,0,0.0110421,0,0,0.170263,0.588631,0.891649,6.38785,8.16563,19.0366,62.5618,2.95652,0.137282,25.7805,2.01518,19.746,9.15114,3.43133,39.8758,0.0832298,27.3761,0.3147,0.0772947,0.0110421,14.167,58.0538,136.642,149.399,20631.4,37.4205,0,16.0939,1.04072,67.5832,14.0538,1.22843,52.347,36225
12:1:2,2022-12-01 10:47:31,A,potato,potato,n/a,27374.2,130.293,97.5452,21871.7,85.9726,545.072,182.603,4120650,0.209587,6.2695,4.29611,50.1347,29.3581,0.133337,9.80826,102.502,5.65615,42.1531,24.7953,5.24547,3.7921,18.3578,5.87059,0,100,0,0,0,0,0.178022,0.582463,0.824022,5.54148,8.48023,21.6006,60.975,2.57874,0.126404,26.6994,1.73338,19.2778,7.38153,3.15475,41.7531,0.0771413,28.1314,0.213339,0.0586682,0.0133337,13.155,58.4282,150.531,176.599,21334.8,35.6844,0,20.0699,0.986693,66.7751,11.2563,0.912024,51.1668,37499
12:1:2,2022-12-01 10:49:53,A,potato,potato,n/a,27579,130.313,99.4007,21921,85.9392,544.838,181.628,4154710,0.208082,6.32855,4.53607,50.3227,28.9828,0.112357,9.71754,103.051,5.7929,41.7679,26.004,4.93847,3.98997,17.5067,5.85701,0,100,0,0,0,0,0.177762,0.583691,0.849207,5.65441,8.37187,21.3948,61.1821,2.54762,0.122053,27.5012,1.93097,18.6434,7.42076,3.1094,41.3943,0.0756463,29.1317,0.224713,0.0548718,0.00783883,13.0595,57.5214,150.647,176.599,21789.6,35.5536,0,19.8505,0.85182,66.8679,11.5205,0.909305,52.1534,38271
12:1:2,2022-12-02 16:45:02,A,potato,potato,n/a,28234.6,141.765,99.7954,22561.9,90.8902,553.612,187.188,4582070,0.191957,6.84028,4.33006,53.575,22.2671,0.121831,12.8658,105.061,6.12198,37.0365,30.4678,4.8123,3.83766,17.7238,5.81501,0,99.9797,0,0.0203051,0,0,0.221176,0.57901,0.753826,6.22097,8.51544,22.2798,59.6817,2.54829,0.111325,30.4957,2.82748,17.2136,7.77177,3.14729,38.5441,0.0702091,32.6607,0.505089,0.116754,0.0253814,13.3557,53.3364,162.286,174.295,22515.8,34.0778,0,26.6986,0.923881,60.4305,10.9343,1.01272,52.8459,39399
12:1:2,2022-12-02 16:47:28,A,potato,potato,n/a,28494.1,141.807,99.9133,22555.8,90.9844,552.8,187.019,4612850,0.191302,6.82766,4.43315,53.5257,22.1225,0.0965938,12.9944,105.048,6.17692,36.3803,30.8541,4.9695,3.65785,17.9614,5.83519,0,99.972,0,0.0279614,0,0,0.221859,0.578868,0.726995,6.0244,8.92984,22.1378,59.5297,2.65125,0.111331,30.8465,2.76055,17.3665,7.6182,3.22827,38.18,0.0710025,33.0224,0.421962,0.119471,0.0228775,13.3198,53.0935,161.888,174.596,22536.3,34.1165,0,26.6777,0.917641,60.3889,10.9507,1.06507,52.2294,39340
12:1:2,2022-12-05 10:47:53,A,potato,potato,n/a,31756.4,181.198,106.257,23711.4,89.6896,563.459,183.997,6469640,0.164556,10.0601,3.76496,52.9223,14.7864,0.0605083,18.4057,100.06,8.03864,28.3425,34.0393,10.4298,7.78316,11.3666,6.15974,0,99.9328,0,0.0672314,0,0,0.172445,0.543482,1.00399,12.0165,11.7498,15.0531,55.3987,4.77791,0.131982,32.9994,3.91735,13.7511,10.8153,7.40666,31.1102,0.107549,36.4439,0.380978,0.0649904,0.0201694,24.6403,38.4496,203.727,218.199,25194.9,34.4022,0,28.2484,0.573708,56.5058,13.5202,1.1519,52.4576,44622
12:1:2,2022-12-05 10:50:31,A,potato,potato,n/a,32647.4,181.815,108.868,23642.6,88.6926,563.889,186.762,6679170,0.165575,9.93748,3.78875,53.3242,14.838,0.0528355,18.0587,100.623,7.89451,28.4013,34.5962,10.4086,7.55328,11.1461,6.12568,0,99.923,0,0.0770518,0,0,0.173013,0.545458,0.973054,11.9893,11.4873,15.0933,55.7415,4.71557,0.130186,33.3018,4.15639,13.5017,10.6794,7.41678,30.944,0.105925,36.9849,0.369849,0.0726488,0.0154104,24.2251,38.3322,204.585,218.999,25739.1,34.4635,0,27.961,0.682459,56.8158,13.3167,1.22402,51.9916,45424
12:1:2,2022-12-06 10:44:27,A,potato,potato,n/a,30664.8,197.513,101.528,23475.2,85.1803,564.546,190.603,6677660,0.155647,8.97147,5.22493,53.3376,14.1987,0.0799135,18.1874,101.528,7.66229,32.0876,34.2218,10.3535,5.601,10.0738,5.90207,0,99.9977,0,0.0023504,0,0,0.195327,0.551074,1.10469,11.6603,8.96912,15.2306,58.3298,4.7055,0.12248,33.1453,3.73713,11.4676,10.6332,6.55291,34.4639,0.100579,36.4312,0.317304,0.0658111,0.0305552,22.1548,41.0003,217.763,227.799,23833.9,34.1097,0,29.4176,1.26686,56.8185,11.4229,1.07413,50.9677,42546
12:1:2,2022-12-06 10:46:45,A,potato,potato,n/a,30397.1,198.22,101.623,23551,85.3152,564.669,189.931,6625470,0.155736,9.35813,5.09381,53.3028,14.015,0.0607519,18.1695,101.545,7.76223,31.7476,34.6263,10.2297,5.70367,9.9306,5.91283,0,99.986,0,0.0140197,0,0,0.255769,0.550502,1.24074,11.9448,9.29738,15.0478,58.1373,4.33208,0.121875,33.521,3.7526,11.6597,10.6409,6.39297,34.0328,0.100607,36.8344,0.30376,0.0607519,0.0397224,22.303,40.4584,217.964,227.799,23933.2,34.0346,0,29.0558,1.25943,57.3872,11.183,1.11456,51.8961,42797
12:1:2,2022-12-07 10:24:56,A,potato,potato,n/a,32941.6,211.253,100.931,25908.2,76.5301,593.116,209.235,7542470,0.15691,10.9767,5.5497,50.3884,17.2904,0.0839233,15.7109,102.185,9.13258,35.4759,33.7931,9.0465,3.02339,9.52852,5.42288,0,99.9978,0,0.00215188,0,0,2.96157,0.567316,1.06303,9.85561,8.97764,14.7425,61.462,3.89921,0.10948,33.3692,3.19339,11.3619,10.4754,4.19832,37.4018,0.0878637,36.1193,0.329238,0.0516451,0.0215188,19.5864,43.8919,228.965,245.797,26149.4,33.5777,0,27.7442,1.11683,60.5281,9.60599,1.00493,52.497,46471
12:1:2,2022-12-07 10:27:20,A,potato,potato,n/a,33051.6,211.155,100.906,25960,76.4161,593.493,209.472,7562580,0.157008,11.1071,5.55245,50.5754,17.3079,0.0923262,15.3648,102.535,9.34642,35.3352,34.2638,8.76669,2.9845,9.30347,5.43432,0,99.9957,0,0.00429424,0,0,0.239734,0.567507,1.05424,9.93687,8.80964,14.5446,61.6181,4.03659,0.108351,33.727,3.38816,11.2616,10.6905,4.08597,36.8467,0.0878597,36.705,0.28342,0.070855,0.0214712,19.7256,43.1936,228.811,245.797,26195.2,33.6628,0,27.6614,1.09074,60.3942,9.76511,1.08859,52.379,46574
12:1:2,2022-12-08 10:22:45,A,potato,potato,n/a,33537.5,227.734,97.7806,27730.9,77.7654,620.616,217.45,8185980,0.17613,7.88735,6.87436,47.7429,26.2183,0.10522,11.1719,105.176,7.69548,42.6057,32.1642,5.26924,2.47576,9.78956,4.82384,0,99.9979,0,0.00206313,0,0,0.194827,0.593921,1.01093,6.58964,8.58263,13.7714,67.093,2.95234,0.100229,31.6257,3.02661,11.5762,6.77532,4.10151,42.8946,0.0730924,34.2789,0.27027,0.0660202,0.0206313,15.2527,50.1114,244.084,278.199,27115.4,34.8069,0,23.169,1.92284,65.981,7.73262,1.19455,53.902,48470
12:1:2,2022-12-08 10:25:07,A,potato,potato,n/a,33883.1,227.703,98.4788,27797.4,78.5348,620.366,216.806,8276870,0.176873,7.59535,6.82315,47.666,26.5061,0.0755858,11.3338,105.63,7.70566,42.7611,32.3834,5.19703,2.46573,9.48704,4.84775,0,99.998,0,0.00204286,0,0,0.175727,0.594725,1.0153,6.69036,8.36142,13.4747,67.4634,2.99483,0.099323,32.2445,3.04999,11.2092,6.66176,4.36355,42.471,0.0726363,34.9268,0.267615,0.0551572,0.0245143,15.3235,49.4025,244.277,278.199,27374.6,34.8907,0,23.0884,1.95297,65.8495,7.87522,1.23389,53.8434,48951
12:1:2,2022-12-09 10:18:55,A,potato,potato,n/a,35052.8,243.288,100.976,27592.7,84.184,609.6,214.288,9120030,0.170319,7.89616,6.9292,52.1175,21.6663,0.15046,11.2404,106.574,7.93428,39.2501,35.8678,4.78263,2.59193,9.57329,4.54762,0,99.9679,0,0.0320982,0,0,0.219223,0.599367,1.06526,6.19094,8.43782,13.4431,68.0623,2.80057,0.092044,35.2218,3.30812,10.9194,7.15991,4.19082,39.2,0.069722,38.1487,0.278853,0.0541657,0.0200614,15.044,46.4542,260.18,288.999,27862.1,34.1689,0,24.8902,1.66911,64.2105,7.99647,1.23378,52.5946,49847
12:1:2,2022-12-09 10:21:18,A,potato,potato,n/a,35169,243.117,101.861,27435.2,85.3911,607.607,211.53,9144500,0.172354,7.91974,6.84151,52.2335,21.9128,0.130029,10.9624,106.755,7.98176,38.9126,36.0959,4.81106,2.58657,9.61211,4.56167,0,99.962,0,0.0380084,0,0,0.192436,0.601105,1.00022,6.14335,8.46586,13.3969,68.263,2.7306,0.0922242,35.3938,3.39275,10.9124,7.2596,4.29895,38.7425,0.0692479,38.3984,0.298066,0.0480106,0.0200044,15.2354,46.0001,260.016,289.399,27945.7,34.2446,0,24.2553,1.49833,64.7923,8.23381,1.22027,52.5706,49989
12:1:2,2022-12-12 10:31:22,A,potato,potato,n/a,38649.9,252.49,105.273,29689,86.5119,634.392,215.164,10739000,0.174903,6.51994,5.9751,58.0408,17.7918,0.0956161,11.5768,108.937,6.48385,40.5683,35.6792,3.99242,2.63215,10.6441,4.85867,0,99.8881,0,0.111853,0,0,0.201473,0.601256,0.950749,5.55836,7.81707,15.6648,67.7269,2.28216,0.0792258,35.6071,3.39527,9.6013,5.69006,3.73444,41.9719,0.0595766,38.4882,0.340971,0.119069,0.0270612,12.8071,48.2176,277.855,330.999,31254.5,32.6892,0,28.9879,1.43244,61.6976,6.79776,1.08425,53.9125,55430
12:1:2,2022-12-12 10:33:52,A,potato,potato,n/a,38572.9,253.683,104.983,29694.7,86.9849,635.096,215.237,10713700,0.175344,6.8008,5.83184,57.9008,18.1192,0.103042,11.2443,109.041,6.5441,40.5409,35.875,4.12712,2.42421,10.4886,4.8749,0,99.8771,0,0.122928,0,0,0.184755,0.601418,0.947268,5.36182,7.8945,15.7293,67.6302,2.43686,0.0772262,35.7847,3.50706,9.40398,5.76676,3.62276,41.9148,0.0589682,38.8362,0.309127,0.0849648,0.037963,12.8188,47.9129,277.753,331.199,31174.4,32.6958,0,28.7235,1.39559,62.2539,6.59291,1.03404,53.8671,55317
12:1:2,2022-12-13 10:40:42,A,potato,potato,n/a,38702,257.78,104.593,30218.9,88.7048,638.039,216.095,11017500,0.179595,6.49813,5.9498,56.6762,20.2955,0.0712124,10.5092,107.422,6.51949,43.1654,32.569,3.99502,2.70963,11.0415,4.94086,0,99.8273,0,0.17269,0,0,0.2218,0.601458,0.97739,5.29286,7.64109,15.3463,68.2553,2.48709,0.0901605,33.1244,2.77906,10.486,5.62934,3.94517,44.036,0.0637289,35.478,0.302653,0.0872352,0.0142425,12.9304,51.1875,284.674,338.999,31606.9,33.3205,0,26.6032,1.5827,63.922,6.69574,1.19637,54.6985,56170
12:1:2,2022-12-13 10:43:52,A,potato,potato,n/a,38604.9,258.247,105.096,30022.4,88.3621,635.541,215.736,10984200,0.179172,6.4781,5.93306,56.4327,20.2982,0.103308,10.7547,107.324,6.45138,42.821,32.7735,4.21068,2.68422,11.0593,4.93044,0,99.8415,0,0.158524,0,0,0.16653,0.600604,0.984985,5.71042,7.48624,15.2094,68.2222,2.38676,0.0890357,33.2971,2.84274,10.5,5.82263,3.76004,43.7775,0.063953,35.7177,0.309923,0.074809,0.0178117,13.0399,50.8398,284.529,338.999,31552.4,33.2656,0,26.632,1.53002,63.9029,6.80405,1.13104,54.7619,56143
12:1:2,2022-12-14 13:50:22,A,potato,potato,n/a,39214.8,257.813,106.26,30253.1,86.1572,640.106,217.932,11222200,0.182934,6.69094,5.61283,55.717,21.3207,0.0630065,10.5956,107.426,6.3234,43.6582,32.0178,4.24068,2.51326,11.2467,4.99609,0,99.6745,0,0.320283,0.00525054,0,2.93196,0.602003,1.13762,5.24879,7.38226,14.9588,68.8818,2.39075,0.0893428,32.8719,2.62527,10.3856,5.51131,3.72963,44.8764,0.0624129,35.0228,0.322033,0.103261,0.0245025,12.526,52.0013,286.174,336.942,32146.9,33.2056,0,26.8495,1.42815,63.8938,6.71369,1.11486,55.0058,57137
12:1:2,2022-12-14 13:52:46,A,potato,potato,n/a,39318.2,257.617,106.377,30273.3,85.5949,640.844,219.324,11243800,0.183898,6.67716,5.6156,55.9391,21.3799,0.0734523,10.3148,107.826,6.42532,43.4295,32.6845,3.98391,2.43617,11.0406,5.02868,0,99.6572,0,0.335782,0.00699545,0,0.757338,0.603064,1.06856,5.18538,7.49213,14.7989,69.0941,2.36097,0.0855106,33.4348,2.67401,10.4127,5.49143,3.39979,44.5873,0.0604454,35.6366,0.314795,0.103183,0.0279818,12.3207,51.5967,285.97,336.974,32203.9,33.0577,0,26.7209,1.31689,64.3599,6.56348,1.03882,54.9352,57180
12:1:2,2022-12-15 10:35:11,A,potato,potato,n/a,42008.5,259.77,102.146,32943,84.8435,669.45,232.888,12224300,0.185767,6.30581,5.85015,55.2785,22.738,0.121843,9.70574,107.445,6.1606,43.9788,32.0031,4.10095,2.69224,11.0644,4.97725,0,99.738,0,0.260378,0.00166909,0,4731060,0.602039,1.18672,4.97722,7.47083,15.172,68.8465,2.34674,0.089774,32.6574,2.97431,11.2313,5.35276,3.7254,44.0589,0.0625392,35.1076,0.350508,0.0801162,0.0400581,12.3746,52.0471,290.996,335.346,33649.9,33.8414,0,24.5556,1.73084,65.7303,6.99347,0.989769,53.1747,59913
12:1:2,2022-12-15 10:37:32,A,potato,potato,n/a,41048.3,259.929,102.257,32818.6,85.892,666.926,230.112,11944100,0.187516,6.46574,5.58481,54.8117,23.3004,0.127041,9.71031,107.653,6.28521,43.9062,32.0964,4.16228,2.59599,10.954,4.98675,0,99.7376,0,0.262441,0,0,0.188125,0.603409,1.12331,4.8911,7.53723,14.9625,69.0838,2.40209,0.0889598,32.9138,3.06738,10.9155,5.40428,3.75608,43.943,0.061449,35.4245,0.337663,0.111997,0.0551627,12.44,51.6306,290.977,335.799,33559.2,33.9733,0,24.3318,1.77858,65.7991,6.98728,1.10325,54.7846,59823
12:1:2,2022-12-16 10:53:52,A,potato,potato,n/a,39820.4,261.866,99.6955,32655.1,82.0668,660.419,233.366,11856600,0.186612,6.29413,6.01584,53.3489,24.4585,0.132273,9.7504,107.148,5.9351,45.4383,31.0944,3.85309,2.57331,11.1058,5.03183,0,99.3867,0,0.613265,0,0,0.221162,0.600943,1.44298,5.11913,7.30077,14.2649,69.2405,2.63171,0.0920515,31.3899,2.59392,10.7227,4.71544,4.00941,46.5686,0.0642367,33.496,0.353873,0.0858915,0.0240496,12.0626,53.9776,297.753,335.189,32555.6,34.067,0,24.4533,2.11121,65.7826,6.53634,1.11659,54.7869,58213
12:1:2,2022-12-16 10:56:27,A,potato,potato,n/a,39616.2,262.78,99.2371,32631.3,82.1147,660.194,232.591,11799900,0.185059,6.22604,6.28647,53.6603,24.4017,0.113954,9.31144,107.26,5.92217,45.4833,31.4911,3.75013,2.58124,10.7721,5.03047,0,99.4043,0,0.59567,0,0,0.164463,0.601938,1.37608,5.08477,7.38976,14.2011,69.3567,2.59159,0.0907217,31.6827,2.64685,10.8705,4.91212,3.77948,46.1083,0.0626791,33.7926,0.39366,0.101868,0.0155392,12.0429,53.6534,297.856,335.291,32382.4,34.0721,0,24.1445,2.04772,66.0727,6.60762,1.12746,54.7703,57918
12:1:3,2022-11-24 17:19:57,A,potato,potato,n/a,3810.33,35.9449,59.2811,4299.56,62.7344,249.051,97.13,154363,0.338683,1.6643,1.33956,27.5015,56.1802,6.17008,7.14431,107.954,1.44104,46.4989,21.3517,1.1163,4.66816,24.9239,4.89315,0,100,0,0,0,0,20.0005,0.721081,0.263852,0.507408,1.46134,7.63142,89.6692,0.466816,0.147219,25.3298,5.82505,22.1027,7.44875,5.74386,33.5498,0.0406795,31.0737,0.060889,0.0202963,0,2.39497,66.4502,40.5118,45.399,2548.83,46.1241,0,11.4471,3.06475,53.4402,26.3649,5.68297,41.9824,4927
12:1:3,2022-11-24 17:23:28,A,potato,potato,n/a,3759.79,35.7012,58.6635,4307.19,63.1334,250.71,96.9618,152194,0.340406,1.13659,1.35985,27.2783,56.9312,5.84534,7.44875,108.402,1.40045,46.5192,21.9606,1.15689,5.05379,23.9091,4.95296,0,100,0,0,0,0,0.130542,0.720252,0.324741,0.568297,1.1163,8.05764,89.588,0.345038,0.14185,24.6194,6.6369,20.9864,6.88045,6.41364,34.4632,0.0404763,31.1346,0.060889,0.0405927,0.0202963,2.57763,66.166,40.4794,45.399,2526.75,46.2603,0,11.5892,3.06475,51.9586,27.6436,5.74386,42.223,4927
12:1:3,2022-11-25 11:40:02,A,potato,potato,n/a,0,43.65,0,47088.3,16.9163,1288.76,612.766,0,0.136572,20.7792,0,49.3507,3.8961,0,25.974,96.3513,5.19481,35.0649,27.2727,9.09091,7.79221,15.5844,13.1054,0,97.4026,0,2.5974,0,0,0.246543,0.340477,12.987,12.987,23.3766,33.7662,7.79221,9.09091,0.0927071,27.2727,2.5974,19.4805,3.8961,1.2987,45.4545,0.0851264,25.974,3.8961,0,0,18.1818,51.9481,44.3,50.199,0,25.0001,0,53.2468,0,41.5584,5.19481,0,0,77
12:1:3,2022-11-25 11:42:35,A,potato,potato,n/a,0,43,0,47142.4,16.8736,1290.05,613.56,0,0.114694,13.6364,3.0303,45.4545,3.0303,0,34.8485,90.4159,7.57576,24.2424,33.3333,10.6061,13.6364,10.6061,13.3857,0,96.9697,0,3.0303,0,0,0.238313,0.309733,12.1212,13.6364,12.1212,39.3939,6.06061,16.6667,0.131825,25.7576,1.51515,16.6667,13.6364,0,42.4242,0.118704,24.2424,1.51515,1.51515,0,27.2727,45.4545,43.7,50.199,0,26.8202,0,51.5152,0,37.8788,10.6061,0,0,66
12:1:3,2022-11-25 16:14:23,A,potato,potato,n/a,14287.5,44.9551,70.1749,13398.2,98.0229,434.139,150.511,860293,0.0418566,39.3688,10.2963,14.1219,17.59,0.17028,18.4527,45.5855,35.6567,16.7215,10.512,23.3965,3.84266,9.87059,5.78661,0,99.7957,0,0.119196,0.0737882,0.011352,13.1026,0.358752,2.99693,36.1959,13.333,7.79317,25.6783,14.0027,0.33623,5.88035,0.862754,30.5824,38.1598,6.19253,18.3222,0.29114,6.53877,0.147576,0.0283801,0.017028,63.3216,29.9466,60.2129,70.199,9402.16,43.0815,0,6.67499,0.448405,67.6467,23.9017,1.32819,41.1551,17618
12:1:3,2022-11-25 16:16:50,A,potato,potato,n/a,14035.5,44.6489,72.1913,13148.2,98.2574,431.715,150.54,841732,0.0441085,38.8122,10.4348,14.6974,17.505,0.16482,18.3859,46.0508,35.4817,16.5956,11.3384,23.0406,3.95567,9.58795,5.77687,0,99.8124,0,0.119352,0.0625178,0.00568343,0.224767,0.364566,2.72236,36.0784,13.43,7.78062,26.2631,13.7255,0.329288,6.42228,0.983234,30.3154,37.6982,5.87099,18.7099,0.285041,7.19523,0.130719,0.0511509,0.0113669,62.9611,29.6505,59.9715,70.999,9491.85,42.6998,0,6.96789,0.39784,68.7298,22.6939,1.21057,42.5553,17595
12:1:3,2022-11-28 11:14:56,A,potato,potato,n/a,12955.9,61.6477,64.5775,14076.9,96.029,442.224,152.802,977611,0.128671,18.2521,10.6284,27.0089,30.4315,0.572344,13.1067,76.2402,18.3093,30.4315,17.9888,11.3038,4.76763,17.1989,5.25571,0,99.8054,0,0.131639,0.0572344,0.00572344,0.244058,0.506283,2.56983,17.033,9.21474,11.7617,51.345,8.07578,0.238302,12.4313,2.71864,26.5053,18.1891,7.1772,32.9785,0.179114,14.8523,0.234661,0.0400641,0.0228938,34.4208,50.4293,75.4568,95.4653,9090.5,42.2481,0,11.4297,2.73581,64.486,19.1735,2.17491,44.5645,17472
12:1:3,2022-11-28 11:17:14,A,potato,potato,n/a,12379.7,62.7661,64.3794,13854.5,96.1246,439.954,152.17,946633,0.129959,18.4132,10.6544,26.2887,31.3095,0.601319,12.7328,75.9153,18.6643,31.1227,17.52,11.0748,4.96234,16.656,5.23426,0,99.7606,0,0.186818,0.0525425,0,900763,0.506106,2.92486,16.3816,9.90134,11.1915,51.7485,7.85218,0.240765,11.8454,2.56291,26.0202,18.5417,7.25086,33.779,0.179955,14.1339,0.175142,0.0642186,0.0233522,34.462,51.1413,76.4663,95.799,8919.44,42.4921,0,11.2266,3.18174,64.5046,19.1313,1.95575,46.1016,17129
12:1:3,2022-11-29 10:47:46,A,potato,potato,n/a,12847.1,67.6758,70.3106,13482.1,84.0508,431.781,151.547,1036620,0.183509,8.97363,8.67679,33.2743,38.4975,0.79347,9.78422,93.7235,10.6062,40.5697,20.6473,5.43441,4.03585,18.7065,5.1038,0,99.8858,0,0.114168,0,0,0.260734,0.584946,2.13495,8.57975,6.45051,11.668,66.6001,4.56673,0.177739,17.5077,3.40221,20.7273,10.2694,6.22217,41.8712,0.117736,20.556,0.148419,0.068501,0.068501,19.9224,59.2362,80.6892,94.999,9479.36,41.4965,0,12.7754,3.95022,65.1901,16.366,1.71823,47.5527,17518
12:1:3,2022-11-29 10:50:20,A,potato,potato,n/a,13054.6,67.3197,70.5835,13508.5,84.1636,431.295,151.335,1049120,0.18201,9.25464,8.37109,34.1074,37.4377,0.673992,10.1552,93.2994,10.1665,40.8586,20.2821,5.54486,4.38944,18.7585,5.1355,0,99.8924,0,0.101948,0.0056638,0,0.229373,0.583502,1.9087,8.54101,6.83054,11.911,65.9889,4.81989,0.177473,16.5949,3.2227,21.2336,10.1609,5.91867,42.8693,0.117396,19.4835,0.158586,0.0962845,0.0623018,19.9309,60.2685,80.3642,95.399,9534.77,41.1542,0,13.3043,3.65881,65.2979,15.8077,1.93135,46.9207,17656
12:1:3,2022-11-30 10:30:40,A,potato,potato,n/a,13509,80.6242,63.8213,15856.8,94.891,468.834,160.882,1276250,0.203681,7.98941,6.73077,35.5229,38.0888,1.31266,10.3554,97.9159,8.48099,41.9188,21.9533,4.68345,4.08384,18.8796,5.15659,0,99.865,0,0.108038,0.0216076,0.0054019,0.231279,0.60392,2.19857,6.97386,5.08859,11.4952,70.2139,4.02982,0.154674,19.1713,3.84615,19.8196,8.12446,5.15882,43.8796,0.100029,22.6448,0.237684,0.0702247,0.0324114,15.9572,61.0577,94.4737,107.799,10120,40.2132,0,14.9633,3.33297,64.6662,15.2874,1.75022,48.5139,18512
